accuracy,avg_valid_rank,rank,avg_valid_len,len
0.5249,1.9237,2,7.7577,7
0.5249,1.9240,4,7.7578,8
0.5250,1.9242,3,7.7579,9
0.5250,1.9246,5,7.7583,10
0.5250,1.9246,-1,7.7583,11
0.5250,1.9251,5,7.7573,1
0.5250,1.9260,8,7.7563,1
0.5250,1.9260,-1,7.7563,2
0.5250,1.9258,1,7.7556,3
0.5251,1.9256,0,7.7550,4
0.5250,1.9256,-1,7.7550,5
0.5250,1.9256,-1,7.7550,6
0.5250,1.9253,0,7.7549,7
0.5251,1.9250,0,7.7549,8
0.5251,1.9247,0,7.7551,9
0.5251,1.9247,-1,7.7551,1
0.5251,1.9244,0,7.7543,2
0.5251,1.9255,9,7.7536,3
0.5252,1.9252,0,7.7530,4
0.5252,1.9255,4,7.7526,5
0.5252,1.9252,0,7.7523,6
0.5253,1.9249,0,7.7522,7
0.5252,1.9249,-1,7.7522,8
0.5253,1.9248,1,7.7524,9
0.5252,1.9248,-1,7.7524,10
0.5253,1.9246,1,7.7529,11
0.5252,1.9246,-1,7.7529,12
0.5253,1.9245,1,7.7537,13
0.5253,1.9242,0,7.7546,14
0.5253,1.9244,3,7.7557,15
0.5254,1.9242,1,7.7569,16
0.5254,1.9251,8,7.7559,1
0.5254,1.9251,-1,7.7559,2
0.5254,1.9250,1,7.7552,3
0.5255,1.9247,0,7.7546,4
0.5254,1.9247,-1,7.7546,5
0.5254,1.9247,-1,7.7546,6
0.5254,1.9244,0,7.7545,7
0.5254,1.9241,0,7.7545,8
0.5255,1.9239,0,7.7547,9
0.5255,1.9243,5,7.7537,1
0.5255,1.9243,-1,7.7537,1
0.5254,1.9243,-1,7.7537,2
0.5255,1.9240,0,7.7530,3
0.5255,1.9245,5,7.7525,4
0.5255,1.9245,-1,7.7525,1
0.5254,1.9245,-1,7.7525,2
0.5254,1.9245,-1,7.7525,3
0.5253,1.9245,-1,7.7525,4
0.5254,1.9245,2,7.7521,5
0.5254,1.9247,3,7.7518,6
0.5255,1.9244,0,7.7517,7
0.5255,1.9241,0,7.7517,8
0.5255,1.9242,3,7.7519,9
0.5256,1.9240,0,7.7523,10
0.5256,1.9237,0,7.7527,11
0.5256,1.9234,0,7.7534,12
0.5257,1.9233,1,7.7541,13
0.5256,1.9233,-1,7.7541,14
0.5257,1.9236,4,7.7531,1
0.5257,1.9233,0,7.7523,2
0.5257,1.9233,-1,7.7523,3
0.5256,1.9233,-1,7.7523,4
0.5256,1.9233,-1,7.7523,5
0.5256,1.9230,0,7.7520,6
0.5256,1.9230,-1,7.7520,7
0.5255,1.9230,-1,7.7520,8
0.5255,1.9230,-1,7.7520,1
0.5255,1.9239,8,7.7512,2
0.5256,1.9236,0,7.7505,3
0.5256,1.9245,8,7.7499,4
0.5256,1.9245,-1,7.7499,5
0.5256,1.9242,0,7.7497,6
0.5256,1.9242,-1,7.7497,7
0.5255,1.9242,-1,7.7497,8
0.5255,1.9242,-1,7.7497,1
0.5254,1.9242,-1,7.7497,2
0.5255,1.9244,3,7.7490,3
0.5254,1.9244,-1,7.7490,4
0.5255,1.9241,0,7.7486,5
0.5254,1.9241,-1,7.7486,6
0.5254,1.9241,-1,7.7486,1
0.5254,1.9241,-1,7.7486,2
0.5253,1.9241,-1,7.7486,1
0.5253,1.9241,-1,7.7486,2
0.5253,1.9243,3,7.7479,3
0.5253,1.9243,-1,7.7479,4
0.5253,1.9240,0,7.7475,5
0.5253,1.9237,0,7.7472,6
0.5253,1.9237,-1,7.7472,7
0.5253,1.9237,-1,7.7472,8
0.5253,1.9240,4,7.7462,1
0.5253,1.9240,-1,7.7462,2
0.5253,1.9243,4,7.7455,3
0.5253,1.9243,-1,7.7455,4
0.5253,1.9250,7,7.7451,5
0.5253,1.9248,0,7.7448,6
0.5253,1.9248,-1,7.7448,7
0.5253,1.9257,8,7.7449,8
0.5253,1.9257,-1,7.7449,9
0.5252,1.9257,-1,7.7449,10
0.5253,1.9254,0,7.7454,11
0.5253,1.9254,2,7.7460,12
0.5254,1.9253,1,7.7468,13
0.5254,1.9254,3,7.7477,14
0.5254,1.9253,1,7.7487,15
0.5254,1.9253,-1,7.7487,16
0.5253,1.9253,-1,7.7487,17
0.5253,1.9253,-1,7.7487,18
0.5253,1.9253,-1,7.7487,19
0.5253,1.9251,1,7.7506,20
0.5253,1.9251,-1,7.7506,21
0.5252,1.9251,-1,7.7506,1
0.5253,1.9249,0,7.7497,2
0.5252,1.9249,-1,7.7497,3
0.5252,1.9249,-1,7.7497,4
0.5251,1.9249,-1,7.7497,5
0.5252,1.9246,0,7.7494,6
0.5251,1.9246,-1,7.7494,7
0.5251,1.9246,-1,7.7494,8
0.5251,1.9246,-1,7.7494,1
0.5250,1.9246,-1,7.7494,2
0.5250,1.9246,2,7.7488,3
0.5250,1.9246,-1,7.7488,4
0.5250,1.9246,-1,7.7488,5
0.5249,1.9246,-1,7.7488,6
0.5250,1.9244,1,7.7486,7
0.5250,1.9252,7,7.7487,8
0.5250,1.9252,-1,7.7487,1
0.5249,1.9252,-1,7.7487,2
0.5250,1.9249,0,7.7480,3
0.5250,1.9248,1,7.7474,4
0.5250,1.9246,1,7.7470,5
0.5251,1.9248,3,7.7468,6
0.5250,1.9248,-1,7.7468,7
0.5251,1.9251,4,7.7468,8
0.5251,1.9257,6,7.7470,9
0.5251,1.9259,3,7.7473,10
0.5251,1.9259,-1,7.7473,11
0.5251,1.9265,6,7.7479,12
0.5252,1.9271,6,7.7487,13
0.5252,1.9281,9,7.7496,14
0.5252,1.9278,0,7.7507,15
0.5253,1.9277,1,7.7519,16
0.5252,1.9277,-1,7.7519,1
0.5253,1.9277,2,7.7511,2
0.5253,1.9274,0,7.7504,3
0.5253,1.9274,-1,7.7504,4
0.5252,1.9274,-1,7.7504,5
0.5253,1.9274,2,7.7501,6
0.5252,1.9274,-1,7.7501,7
0.5252,1.9274,-1,7.7501,8
0.5252,1.9273,1,7.7503,9
0.5252,1.9273,-1,7.7503,10
0.5251,1.9273,-1,7.7503,1
0.5252,1.9270,0,7.7495,2
0.5251,1.9270,-1,7.7495,3
0.5252,1.9273,4,7.7489,4
0.5252,1.9270,0,7.7485,5
0.5252,1.9275,5,7.7482,6
0.5253,1.9275,2,7.7481,7
0.5253,1.9275,2,7.7482,8
0.5253,1.9275,-1,7.7482,9
0.5253,1.9272,0,7.7485,10
0.5254,1.9274,3,7.7490,11
0.5253,1.9274,-1,7.7490,12
0.5253,1.9281,7,7.7497,13
0.5253,1.9281,-1,7.7497,14
0.5253,1.9278,0,7.7508,15
0.5253,1.9278,-1,7.7508,16
0.5253,1.9278,-1,7.7508,17
0.5252,1.9278,-1,7.7508,1
0.5252,1.9278,-1,7.7508,2
0.5251,1.9278,-1,7.7508,3
0.5251,1.9278,-1,7.7508,4
0.5251,1.9278,-1,7.7508,5
0.5251,1.9278,2,7.7505,6
0.5251,1.9275,0,7.7504,7
0.5251,1.9275,-1,7.7504,8
0.5251,1.9275,-1,7.7504,9
0.5251,1.9274,1,7.7508,10
0.5251,1.9271,0,7.7512,11
0.5251,1.9271,-1,7.7512,12
0.5250,1.9271,-1,7.7512,13
0.5251,1.9268,0,7.7522,14
0.5251,1.9267,1,7.7512,1
0.5252,1.9269,3,7.7503,2
0.5251,1.9269,-1,7.7503,3
0.5252,1.9272,4,7.7493,1
0.5252,1.9269,0,7.7485,2
0.5251,1.9269,-1,7.7485,3
0.5251,1.9269,-1,7.7485,4
0.5251,1.9269,-1,7.7485,5
0.5251,1.9266,0,7.7482,6
0.5251,1.9266,-1,7.7482,7
0.5250,1.9266,-1,7.7482,8
0.5250,1.9266,-1,7.7482,1
0.5250,1.9275,8,7.7474,2
0.5251,1.9272,0,7.7467,3
0.5251,1.9281,8,7.7462,4
0.5251,1.9281,-1,7.7462,5
0.5251,1.9278,0,7.7459,6
0.5250,1.9278,-1,7.7459,7
0.5250,1.9278,-1,7.7459,8
0.5250,1.9278,-1,7.7459,1
0.5249,1.9278,-1,7.7459,1
0.5250,1.9278,2,7.7451,2
0.5250,1.9275,0,7.7444,3
0.5250,1.9275,-1,7.7444,4
0.5249,1.9275,-1,7.7444,5
0.5249,1.9275,-1,7.7444,6
0.5248,1.9275,-1,7.7444,7
0.5248,1.9275,-1,7.7444,1
0.5248,1.9273,0,7.7435,2
0.5248,1.9273,-1,7.7435,3
0.5248,1.9273,-1,7.7435,4
0.5247,1.9273,-1,7.7435,5
0.5247,1.9273,-1,7.7435,1
0.5247,1.9270,0,7.7427,2
0.5247,1.9270,-1,7.7427,1
0.5247,1.9271,3,7.7419,2
0.5247,1.9271,-1,7.7419,3
0.5246,1.9271,-1,7.7419,4
0.5247,1.9273,3,7.7415,5
0.5246,1.9273,-1,7.7415,6
0.5247,1.9270,0,7.7414,7
0.5246,1.9270,-1,7.7414,8
0.5247,1.9267,0,7.7415,9
0.5246,1.9267,-1,7.7415,10
0.5247,1.9266,1,7.7420,11
0.5247,1.9263,0,7.7426,12
0.5246,1.9263,-1,7.7426,13
0.5246,1.9263,-1,7.7426,1
0.5246,1.9260,0,7.7418,2
0.5247,1.9268,7,7.7411,3
0.5246,1.9268,-1,7.7411,4
0.5247,1.9265,0,7.7407,5
0.5246,1.9265,-1,7.7407,6
0.5247,1.9262,0,7.7406,7
0.5246,1.9262,-1,7.7406,1
0.5246,1.9262,-1,7.7406,2
0.5246,1.9267,5,7.7399,3
0.5246,1.9267,-1,7.7399,4
0.5246,1.9264,0,7.7395,5
0.5246,1.9264,-1,7.7395,6
0.5245,1.9264,-1,7.7395,7
0.5245,1.9264,-1,7.7395,8
0.5245,1.9264,2,7.7397,9
0.5246,1.9263,1,7.7400,10
0.5246,1.9263,2,7.7405,11
0.5246,1.9263,-1,7.7405,12
0.5245,1.9263,-1,7.7405,13
0.5245,1.9263,-1,7.7405,1
0.5245,1.9263,-1,7.7405,2
0.5244,1.9263,-1,7.7405,3
0.5244,1.9260,0,7.7399,4
0.5244,1.9260,-1,7.7399,5
0.5244,1.9260,-1,7.7399,6
0.5244,1.9259,1,7.7398,7
0.5244,1.9256,0,7.7399,8
0.5244,1.9256,-1,7.7399,9
0.5244,1.9256,-1,7.7399,10
0.5244,1.9254,1,7.7404,11
0.5244,1.9255,2,7.7410,12
0.5245,1.9252,0,7.7417,13
0.5244,1.9252,-1,7.7417,14
0.5244,1.9252,-1,7.7417,15
0.5244,1.9252,-1,7.7417,16
0.5243,1.9252,-1,7.7417,1
0.5243,1.9249,0,7.7409,2
0.5243,1.9249,-1,7.7409,3
0.5243,1.9255,6,7.7404,4
0.5243,1.9255,-1,7.7404,5
0.5243,1.9255,-1,7.7404,6
0.5242,1.9255,-1,7.7404,7
0.5243,1.9258,4,7.7404,8
0.5243,1.9262,5,7.7406,9
0.5243,1.9262,-1,7.7406,10
0.5243,1.9268,6,7.7411,11
0.5243,1.9267,1,7.7417,12
0.5244,1.9264,0,7.7424,13
0.5244,1.9261,0,7.7433,14
0.5244,1.9261,-1,7.7433,1
0.5243,1.9261,-1,7.7433,1
0.5243,1.9261,-1,7.7433,2
0.5242,1.9261,-1,7.7433,3
0.5242,1.9261,-1,7.7433,4
0.5242,1.9261,-1,7.7433,5
0.5242,1.9266,5,7.7431,6
0.5242,1.9266,-1,7.7431,7
0.5242,1.9266,2,7.7431,8
0.5242,1.9263,0,7.7433,9
0.5242,1.9263,-1,7.7433,10
0.5242,1.9263,2,7.7438,11
0.5242,1.9263,-1,7.7438,1
0.5241,1.9263,-1,7.7438,2
0.5242,1.9266,4,7.7431,3
0.5242,1.9269,4,7.7426,4
0.5243,1.9266,0,7.7422,5
0.5243,1.9265,1,7.7419,6
0.5243,1.9274,8,7.7409,1
0.5243,1.9274,-1,7.7409,2
0.5243,1.9271,0,7.7402,3
0.5243,1.9271,-1,7.7402,4
0.5242,1.9271,-1,7.7402,5
0.5242,1.9271,-1,7.7402,6
0.5242,1.9271,2,7.7401,7
0.5242,1.9271,-1,7.7401,8
0.5242,1.9271,-1,7.7401,9
0.5241,1.9271,-1,7.7401,1
0.5242,1.9268,0,7.7393,2
0.5241,1.9268,-1,7.7393,3
0.5241,1.9268,-1,7.7393,4
0.5240,1.9268,-1,7.7393,5
0.5241,1.9266,0,7.7390,6
0.5240,1.9266,-1,7.7390,7
0.5241,1.9272,6,7.7391,8
0.5241,1.9269,0,7.7393,9
0.5241,1.9272,4,7.7396,10
0.5242,1.9278,6,7.7401,11
0.5241,1.9278,-1,7.7401,1
0.5242,1.9275,0,7.7392,2
0.5242,1.9273,1,7.7385,3
0.5242,1.9272,1,7.7380,4
0.5242,1.9272,-1,7.7380,5
0.5242,1.9271,1,7.7378,6
0.5243,1.9274,4,7.7376,7
0.5243,1.9272,1,7.7377,8
0.5243,1.9272,-1,7.7377,9
0.5242,1.9272,-1,7.7377,10
0.5243,1.9270,0,7.7382,11
0.5243,1.9267,0,7.7388,12
0.5243,1.9267,-1,7.7388,13
0.5242,1.9267,-1,7.7388,1
0.5243,1.9264,0,7.7379,2
0.5243,1.9261,0,7.7373,3
0.5243,1.9259,0,7.7367,4
0.5244,1.9256,0,7.7363,5
0.5243,1.9256,-1,7.7363,6
0.5244,1.9257,3,7.7362,7
0.5244,1.9254,0,7.7362,8
0.5244,1.9252,0,7.7364,9
0.5245,1.9256,5,7.7368,10
0.5244,1.9256,-1,7.7368,11
0.5245,1.9253,0,7.7374,12
0.5245,1.9262,8,7.7381,13
0.5245,1.9261,1,7.7390,14
0.5246,1.9258,0,7.7401,15
0.5246,1.9255,0,7.7413,16
0.5246,1.9255,-1,7.7413,17
0.5246,1.9254,1,7.7428,18
0.5247,1.9258,5,7.7444,19
0.5247,1.9256,0,7.7462,20
0.5247,1.9253,0,7.7481,21
0.5247,1.9253,-1,7.7481,22
0.5246,1.9253,-1,7.7481,23
0.5246,1.9253,-1,7.7481,24
0.5246,1.9253,-1,7.7481,25
0.5245,1.9253,-1,7.7481,26
0.5245,1.9253,-1,7.7481,1
0.5245,1.9250,0,7.7473,2
0.5246,1.9247,0,7.7466,3
0.5246,1.9244,0,7.7460,4
0.5246,1.9242,0,7.7456,5
0.5247,1.9239,0,7.7454,6
0.5247,1.9236,0,7.7453,7
0.5247,1.9233,0,7.7453,8
0.5248,1.9242,8,7.7443,1
0.5247,1.9242,-1,7.7443,2
0.5248,1.9241,1,7.7436,3
0.5248,1.9238,0,7.7431,4
0.5248,1.9238,-1,7.7431,5
0.5247,1.9238,-1,7.7431,6
0.5248,1.9235,0,7.7430,7
0.5248,1.9232,0,7.7430,8
0.5248,1.9230,0,7.7432,9
0.5249,1.9238,8,7.7422,1
0.5248,1.9238,-1,7.7422,2
0.5249,1.9237,1,7.7416,3
0.5249,1.9234,0,7.7410,4
0.5249,1.9234,-1,7.7410,5
0.5248,1.9234,-1,7.7410,6
0.5249,1.9232,0,7.7409,7
0.5249,1.9229,0,7.7410,8
0.5249,1.9226,0,7.7411,9
0.5250,1.9230,5,7.7402,1
0.5249,1.9230,-1,7.7402,1
0.5249,1.9230,-1,7.7402,2
0.5248,1.9230,-1,7.7402,3
0.5249,1.9228,0,7.7396,4
0.5248,1.9228,-1,7.7396,5
0.5249,1.9225,0,7.7394,6
0.5248,1.9225,-1,7.7394,7
0.5249,1.9222,0,7.7394,8
0.5249,1.9225,4,7.7396,9
0.5249,1.9225,-1,7.7396,10
0.5249,1.9222,0,7.7401,11
0.5249,1.9222,-1,7.7401,12
0.5249,1.9220,0,7.7408,13
0.5249,1.9220,-1,7.7408,14
0.5249,1.9218,1,7.7419,15
0.5249,1.9218,-1,7.7419,16
0.5249,1.9215,0,7.7432,17
0.5249,1.9216,2,7.7447,18
0.5249,1.9216,-1,7.7447,1
0.5249,1.9213,0,7.7438,2
0.5249,1.9213,-1,7.7438,3
0.5248,1.9213,-1,7.7438,4
0.5249,1.9223,9,7.7435,5
0.5248,1.9223,-1,7.7435,6
0.5249,1.9225,3,7.7433,7
0.5248,1.9225,-1,7.7433,8
0.5249,1.9222,0,7.7435,9
0.5248,1.9222,-1,7.7435,10
0.5249,1.9219,0,7.7440,11
0.5248,1.9219,-1,7.7440,12
0.5248,1.9219,-1,7.7440,13
0.5248,1.9219,-1,7.7440,14
0.5248,1.9229,9,7.7450,15
0.5248,1.9229,-1,7.7450,16
0.5247,1.9229,-1,7.7450,17
0.5247,1.9229,-1,7.7450,18
0.5246,1.9229,-1,7.7450,19
0.5246,1.9229,-1,7.7450,1
0.5246,1.9229,-1,7.7450,1
0.5246,1.9226,0,7.7442,2
0.5246,1.9237,9,7.7435,3
0.5247,1.9234,0,7.7430,4
0.5247,1.9237,4,7.7426,5
0.5247,1.9234,0,7.7423,6
0.5248,1.9231,0,7.7422,7
0.5247,1.9231,-1,7.7422,8
0.5248,1.9230,1,7.7424,9
0.5247,1.9230,-1,7.7424,10
0.5248,1.9229,1,7.7429,11
0.5247,1.9229,-1,7.7429,12
0.5248,1.9227,1,7.7436,13
0.5248,1.9225,0,7.7445,14
0.5248,1.9226,3,7.7456,15
0.5249,1.9225,1,7.7468,16
0.5248,1.9225,-1,7.7468,1
0.5249,1.9228,4,7.7458,1
0.5249,1.9228,2,7.7450,2
0.5249,1.9228,-1,7.7450,3
0.5249,1.9231,4,7.7444,4
0.5249,1.9228,0,7.7440,5
0.5249,1.9228,-1,7.7440,6
0.5249,1.9225,0,7.7439,7
0.5250,1.9231,6,7.7440,8
0.5250,1.9228,0,7.7442,9
0.5250,1.9228,-1,7.7442,10
0.5250,1.9236,7,7.7446,11
0.5250,1.9236,-1,7.7446,1
0.5249,1.9236,-1,7.7446,2
0.5249,1.9233,0,7.7439,3
0.5250,1.9237,5,7.7434,4
0.5249,1.9237,-1,7.7434,5
0.5250,1.9245,7,7.7432,6
0.5250,1.9242,0,7.7430,7
0.5251,1.9239,0,7.7431,8
0.5251,1.9236,0,7.7433,9
0.5250,1.9236,-1,7.7433,1
0.5251,1.9234,0,7.7424,2
0.5250,1.9234,-1,7.7424,3
0.5251,1.9231,0,7.7419,4
0.5251,1.9237,6,7.7415,5
0.5252,1.9240,4,7.7413,6
0.5251,1.9240,-1,7.7413,7
0.5251,1.9240,-1,7.7413,8
0.5251,1.9237,0,7.7414,9
0.5251,1.9237,-1,7.7414,1
0.5251,1.9240,4,7.7406,2
0.5251,1.9240,-1,7.7406,3
0.5251,1.9237,0,7.7401,4
0.5251,1.9237,-1,7.7401,1
0.5251,1.9234,0,7.7393,2
0.5251,1.9232,0,7.7386,3
0.5252,1.9229,0,7.7381,4
0.5252,1.9226,0,7.7377,5
0.5252,1.9223,0,7.7374,6
0.5253,1.9221,0,7.7373,7
0.5252,1.9221,-1,7.7373,1
0.5252,1.9221,-1,7.7373,2
0.5252,1.9218,0,7.7366,3
0.5252,1.9218,-1,7.7366,4
0.5252,1.9218,-1,7.7366,5
0.5252,1.9218,2,7.7364,6
0.5252,1.9221,4,7.7363,7
0.5252,1.9221,-1,7.7363,8
0.5252,1.9220,1,7.7365,9
0.5253,1.9220,2,7.7368,10
0.5252,1.9220,-1,7.7368,11
0.5252,1.9220,-1,7.7368,12
0.5251,1.9220,-1,7.7368,1
0.5252,1.9217,0,7.7360,2
0.5252,1.9214,0,7.7353,3
0.5252,1.9212,0,7.7348,4
0.5253,1.9209,0,7.7344,5
0.5253,1.9206,0,7.7341,6
0.5254,1.9203,0,7.7340,7
0.5253,1.9203,-1,7.7340,1
0.5253,1.9203,-1,7.7340,2
0.5252,1.9203,-1,7.7340,3
0.5253,1.9201,0,7.7335,4
0.5252,1.9201,-1,7.7335,5
0.5252,1.9201,-1,7.7335,6
0.5252,1.9202,3,7.7334,7
0.5253,1.9207,5,7.7334,8
0.5253,1.9205,1,7.7336,9
0.5253,1.9204,1,7.7339,10
0.5253,1.9204,-1,7.7339,11
0.5253,1.9204,-1,7.7339,12
0.5252,1.9204,-1,7.7339,13
0.5252,1.9204,-1,7.7339,14
0.5251,1.9204,-1,7.7339,15
0.5252,1.9203,1,7.7351,16
0.5251,1.9203,-1,7.7351,17
0.5251,1.9203,-1,7.7351,1
0.5251,1.9203,-1,7.7351,2
0.5251,1.9201,1,7.7344,3
0.5251,1.9199,0,7.7339,4
0.5252,1.9203,5,7.7335,5
0.5251,1.9203,-1,7.7335,6
0.5251,1.9203,-1,7.7335,7
0.5251,1.9212,8,7.7335,8
0.5252,1.9209,0,7.7337,9
0.5252,1.9206,0,7.7340,10
0.5251,1.9206,-1,7.7340,11
0.5251,1.9206,-1,7.7340,12
0.5251,1.9206,2,7.7348,13
0.5252,1.9205,1,7.7357,14
0.5251,1.9205,-1,7.7357,1
0.5251,1.9205,-1,7.7357,2
0.5251,1.9206,3,7.7350,3
0.5252,1.9207,2,7.7345,4
0.5251,1.9207,-1,7.7345,5
0.5252,1.9208,3,7.7342,6
0.5252,1.9205,0,7.7341,7
0.5252,1.9205,-1,7.7341,8
0.5251,1.9205,-1,7.7341,9
0.5252,1.9203,0,7.7344,10
0.5251,1.9203,-1,7.7344,1
0.5252,1.9200,0,7.7336,2
0.5252,1.9199,1,7.7330,3
0.5252,1.9196,0,7.7324,4
0.5252,1.9196,-1,7.7324,5
0.5252,1.9193,0,7.7322,6
0.5252,1.9193,-1,7.7322,7
0.5251,1.9193,-1,7.7322,8
0.5251,1.9193,-1,7.7322,9
0.5251,1.9193,-1,7.7322,10
0.5251,1.9196,4,7.7326,11
0.5251,1.9193,0,7.7332,12
0.5252,1.9193,2,7.7340,13
0.5252,1.9192,1,7.7349,14
0.5252,1.9189,0,7.7359,15
0.5253,1.9191,3,7.7371,16
0.5252,1.9191,-1,7.7371,1
0.5253,1.9194,4,7.7361,1
0.5253,1.9191,0,7.7353,2
0.5253,1.9191,-1,7.7353,3
0.5252,1.9191,-1,7.7353,4
0.5252,1.9191,-1,7.7353,5
0.5252,1.9188,0,7.7351,6
0.5252,1.9188,-1,7.7351,7
0.5252,1.9188,-1,7.7351,8
0.5251,1.9188,-1,7.7351,1
0.5251,1.9197,8,7.7343,2
0.5252,1.9194,0,7.7336,3
0.5252,1.9203,8,7.7331,4
0.5252,1.9203,-1,7.7331,5
0.5252,1.9200,0,7.7328,6
0.5252,1.9200,-1,7.7328,7
0.5251,1.9200,-1,7.7328,8
0.5252,1.9202,3,7.7319,1
0.5251,1.9202,-1,7.7319,2
0.5252,1.9199,0,7.7312,3
0.5252,1.9198,1,7.7307,4
0.5252,1.9195,0,7.7303,5
0.5253,1.9192,0,7.7300,6
0.5253,1.9190,0,7.7299,7
0.5253,1.9190,-1,7.7299,8
0.5253,1.9188,1,7.7301,9
0.5253,1.9186,0,7.7304,10
0.5253,1.9186,-1,7.7304,11
0.5253,1.9186,-1,7.7304,12
0.5253,1.9183,0,7.7295,1
0.5253,1.9180,0,7.7287,2
0.5254,1.9177,0,7.7280,3
0.5253,1.9177,-1,7.7280,4
0.5253,1.9177,-1,7.7280,5
0.5253,1.9178,2,7.7277,6
0.5254,1.9180,4,7.7276,7
0.5254,1.9182,3,7.7277,8
0.5254,1.9184,3,7.7279,9
0.5255,1.9184,2,7.7282,10
0.5254,1.9184,-1,7.7282,1
0.5254,1.9184,-1,7.7282,2
0.5254,1.9184,-1,7.7282,3
0.5253,1.9184,-1,7.7282,4
0.5253,1.9181,0,7.7278,5
0.5253,1.9181,-1,7.7278,6
0.5253,1.9181,-1,7.7278,7
0.5252,1.9181,-1,7.7278,1
0.5252,1.9181,-1,7.7278,2
0.5252,1.9178,0,7.7271,3
0.5253,1.9176,0,7.7266,4
0.5253,1.9174,1,7.7262,5
0.5253,1.9174,-1,7.7262,6
0.5252,1.9174,-1,7.7262,7
0.5253,1.9173,1,7.7262,8
0.5253,1.9174,3,7.7264,9
0.5253,1.9177,4,7.7267,10
0.5253,1.9177,-1,7.7267,11
0.5252,1.9177,-1,7.7267,12
0.5253,1.9178,2,7.7275,13
0.5253,1.9175,0,7.7284,14
0.5254,1.9172,0,7.7294,15
0.5254,1.9169,0,7.7306,16
0.5254,1.9167,0,7.7319,17
0.5254,1.9167,-1,7.7319,18
0.5254,1.9167,2,7.7335,19
0.5255,1.9167,2,7.7352,20
0.5255,1.9166,1,7.7371,21
0.5255,1.9163,0,7.7391,22
0.5256,1.9160,0,7.7413,23
0.5256,1.9167,7,7.7403,1
0.5256,1.9176,8,7.7395,2
0.5257,1.9173,0,7.7388,3
0.5257,1.9175,3,7.7383,4
0.5257,1.9175,-1,7.7383,5
0.5257,1.9173,1,7.7381,6
0.5257,1.9171,0,7.7380,7
0.5258,1.9168,0,7.7380,8
0.5258,1.9167,1,7.7382,9
0.5258,1.9173,6,7.7385,10
0.5259,1.9171,1,7.7375,1
0.5259,1.9181,9,7.7367,2
0.5259,1.9179,0,7.7361,3
0.5260,1.9177,1,7.7355,4
0.5260,1.9175,0,7.7351,5
0.5260,1.9175,-1,7.7351,6
0.5260,1.9172,0,7.7350,7
0.5260,1.9169,0,7.7351,8
0.5260,1.9169,-1,7.7351,9
0.5260,1.9169,-1,7.7351,10
0.5260,1.9168,1,7.7355,11
0.5260,1.9168,-1,7.7355,12
0.5259,1.9168,-1,7.7355,13
0.5260,1.9176,8,7.7364,14
0.5259,1.9176,-1,7.7364,15
0.5260,1.9175,1,7.7376,16
0.5259,1.9175,-1,7.7376,1
0.5260,1.9179,5,7.7366,1
0.5260,1.9177,0,7.7358,2
0.5260,1.9174,0,7.7352,3
0.5260,1.9174,-1,7.7352,4
0.5259,1.9174,-1,7.7352,1
0.5259,1.9174,-1,7.7352,2
0.5259,1.9174,-1,7.7352,1
0.5258,1.9174,-1,7.7352,2
0.5259,1.9176,3,7.7345,3
0.5259,1.9176,2,7.7340,4
0.5259,1.9176,-1,7.7340,5
0.5259,1.9177,3,7.7337,6
0.5259,1.9175,0,7.7336,7
0.5259,1.9175,-1,7.7336,8
0.5259,1.9175,-1,7.7336,9
0.5259,1.9172,0,7.7339,10
0.5258,1.9172,-1,7.7339,1
0.5259,1.9171,1,7.7331,2
0.5258,1.9171,-1,7.7331,3
0.5258,1.9171,-1,7.7331,1
0.5258,1.9176,6,7.7323,2
0.5259,1.9185,8,7.7317,3
0.5259,1.9184,1,7.7311,4
0.5259,1.9184,-1,7.7311,5
0.5259,1.9182,1,7.7309,6
0.5259,1.9180,0,7.7308,7
0.5259,1.9180,-1,7.7308,8
0.5259,1.9180,-1,7.7308,9
0.5258,1.9180,-1,7.7308,10
0.5259,1.9178,1,7.7313,11
0.5258,1.9178,-1,7.7313,12
0.5258,1.9178,-1,7.7313,13
0.5258,1.9176,0,7.7321,14
0.5259,1.9174,1,7.7332,15
0.5258,1.9174,-1,7.7332,16
0.5258,1.9174,-1,7.7332,17
0.5258,1.9172,0,7.7346,18
0.5258,1.9172,-1,7.7346,1
0.5258,1.9177,6,7.7338,2
0.5258,1.9177,-1,7.7338,3
0.5257,1.9177,-1,7.7338,4
0.5258,1.9182,5,7.7334,5
0.5258,1.9185,4,7.7332,6
0.5258,1.9183,1,7.7331,7
0.5259,1.9185,3,7.7331,8
0.5259,1.9185,2,7.7333,9
0.5259,1.9185,-1,7.7333,1
0.5259,1.9189,5,7.7325,2
0.5259,1.9189,-1,7.7325,3
0.5258,1.9189,-1,7.7325,4
0.5258,1.9189,-1,7.7325,5
0.5257,1.9189,-1,7.7325,1
0.5258,1.9187,0,7.7317,2
0.5258,1.9185,1,7.7310,3
0.5258,1.9183,0,7.7305,4
0.5258,1.9183,-1,7.7305,5
0.5258,1.9180,0,7.7302,6
0.5259,1.9177,0,7.7301,7
0.5258,1.9177,-1,7.7301,8
0.5259,1.9175,0,7.7303,9
0.5258,1.9175,-1,7.7303,10
0.5258,1.9175,-1,7.7303,1
0.5258,1.9180,6,7.7295,2
0.5259,1.9179,1,7.7288,3
0.5259,1.9176,0,7.7283,4
